0	6535	90	0
0	6536	90	0
0	6537	90	0
0	6538	90	0
0	6539	90	0
0	6540	90	0
0	6541	90	0
0	6542	90	0
0	6543	90	0
0	6544	90	0
0	6545	90	0
0	6546	90	0
0	6547	90	0
0	6548	90	0
0	6549	90	0
0	6550	90	0
0	6551	90	0
0	6552	90	0
0	6553	90	0
0	6554	90	0
0	6555	90	0
0	6556	90	0
0	6557	90	0
0	6558	90	0
0	6559	90	0
0	6560	90	0
0	6561	90	0
0	6562	90	0
0	6563	90	0
0	6564	90	0
0	6565	90	0
0	6566	90	0
0	6567	90	0
0	6568	90	0
0	6569	90	0
0	6570	90	0
0	6571	90	0
0	6572	90	0
0	6573	90	0
0	6574	90	0
0	6575	90	0
0	6576	90	0
0	6577	90	0
0	6578	90	0
0	6579	90	0
0	6580	90	0
0	6581	90	0
0	6582	90	0
0	6583	90	0
0	6584	90	0
0	6585	90	0
0	6586	90	0
0	6587	90	0
0	6588	90	0
0	6589	90	0
0	6590	90	0
0	6591	90	0
0	6592	90	0
0	6593	90	0
0	6594	90	0
0	6595	90	0
0	6596	90	0
0	6597	90	0
0	6598	90	0
0	6599	90	0
0	6600	90	0
0	6601	90	0
0	6602	90	0
0	6603	90	0
0	6604	90	0
0	6605	90	0
0	6606	90	0
0	6607	90	0
0	6608	90	0
0	6609	90	0
0	6610	90	0
0	6611	90	0
0	6612	90	0
0	6613	90	0
0	6614	90	0
0	6615	90	0
0	6616	90	0
0	6617	90	0
0	6618	90	0
0	6619	90	0
0	6620	90	0
0	6621	90	0
0	6622	90	0
0	6623	90	0
0	6624	90	0
0	6625	90	0
0	6626	90	0
0	6627	90	0
0	6628	90	0
0	6629	90	0
0	6630	90	0
0	6631	90	0
0	6632	90	0
0	6633	90	0
0	6634	90	0
0	6635	90	0
0	6636	90	0
0	6637	90	0
0	6638	90	0
0	6639	90	0
0	6640	90	0
0	6641	90	0
0	6642	90	0
0	6643	90	0
0	6644	90	0
0	6645	90	0
0	6646	90	0
0	6647	90	0
0	6648	90	0
